stock_id,100plus_curr,400plus_curr,1000plus_curr,100plus_prev,400plus_prev,1000plus_prev,diff_100plus,diff_400plus,diff_1000plus,股票名稱
4919,72.55006862313651,69.06730611121472,65.31239164271264,71.64438125928989,68.2258035221723,63.92488527659701,0.9056873638466243,0.8415025890424204,1.3875063661156304,新唐
6510,70.26118327178804,49.11825508460015,37.89465730928031,69.36625246612893,51.40851849811556,37.59401172299135,0.894930805659115,-2.2902634135154116,0.3006455862889652,精測
6881,80.88388666666667,57.93828666666667,49.96988666666667,79.99086,57.93828666666667,49.96988666666667,0.8930266666666711,0.0,0.0,潤德
6570,56.51748948050294,43.06934395354207,29.400471508387717,55.633124339795316,42.875374099151465,29.206501653997112,0.8843651407076223,0.19396985439060188,0.19396985439060543,維田
6120,70.23957638622939,61.31355125675025,56.95612632477175,69.36406211501956,60.659311923883386,56.18471629635574,0.8755142712098234,0.6542393328668652,0.7714100284160139,輔祥
6890,92.29385364875702,89.7385292702486,88.30364073777065,91.42276303127505,89.09140858059342,87.33109422614275,0.8710906174819684,0.647120689655182,0.9725465116278968,來億-KY
9941,72.75188144565146,68.62531418403522,65.61068105313836,71.8823751966489,67.27105292965639,64.17279304319675,0.8695062490025691,1.3542612543788266,1.4378880099416165,裕融
2743,58.30960066183618,52.878592235301305,50.27259730331232,57.44445661997458,52.878592235301305,50.27259730331232,0.8651440418615977,0.0,0.0,山富
6680,85.66592260817617,72.66772312674891,64.3820272094133,84.80177388442365,72.65937386371748,64.36950331486615,0.8641487237525212,0.008349263031433907,0.012523894547143755,鑫創電子
4137,65.59848034393492,53.62711572648857,46.91190152783864,64.73602824989226,53.741023258520336,47.02338459263192,0.8624520940426663,-0.11390753203176729,-0.1114830647932834,麗豐-KY
2453,53.372043000000005,45.946478,40.294763,52.513118000000006,45.468221,40.294763,0.8589249999999993,0.47825699999999927,0.0,凌群
6151,51.588329505784756,35.62915850032484,22.357654101810983,50.72971534982709,35.86985429979387,20.53527045295373,0.8586141559576674,-0.2406957994690302,1.8223836488572545,晉倫
6442,71.34375181076415,59.56908109950984,36.93144812067033,70.48640237822569,57.56255162441174,34.831834456020786,0.8573494325384559,2.006529475098098,2.099613664649546,光聖
2597,85.79653220304073,80.23867840729154,75.53255255603187,84.94845035337735,79.34498867132686,75.03514366817286,0.8480818496633731,0.8936897359646849,0.4974088878590095,潤弘
6451,81.78030847902687,76.68762092465535,69.57713146513893,80.9350471299904,75.8050829639622,70.04421318967769,0.8452613490364769,0.882537960693142,-0.4670817245387582,訊芯-KY
6591,37.84036049395385,28.30057731218204,20.089104580671417,36.995576505445385,27.16371696103334,20.089104580671417,0.8447839885084676,1.136860351148698,0.0,動力-KY
3022,68.59647903861085,61.14987339309286,54.744129583954596,67.78000449495998,60.10974825902407,53.39811104091393,0.8164745436508696,1.0401251340687878,1.346018543040664,威達電
4933,74.98385064822858,64.35831618230716,59.67295542669968,74.17364797409083,63.24536453231339,59.67295542669968,0.8102026741377557,1.112951649993775,0.0,友輝
6414,76.74187860426116,65.55759065038845,52.08750968180009,75.93736484780862,65.02645069629604,51.83818925751117,0.8045137564525362,0.53113995409241,0.24932042428892487,樺漢
1338,55.1943606870229,42.342644322519085,32.050016698473286,54.391451574427485,42.87455629770992,32.31361402671756,0.8029091125954153,-0.5319119751908374,-0.2635973282442734,廣華-KY
6121,79.57633345884703,67.82394063564259,51.59764027044764,78.79046930716565,67.67889535953564,51.29044915530566,0.7858641516813805,0.1450452761069414,0.3071911151419826,新普
6104,29.455831402614375,19.68697744349549,10.540640777721606,28.673463758703544,18.449910848151912,8.906633017549872,0.7823676439108311,1.2370665953435775,1.634007760171734,創惟
6259,60.56472617443608,49.4069142639905,44.91924158079303,59.786408297133896,49.4069142639905,44.91924158079303,0.7783178773021859,0.0,0.0,百徽
